Time, pos_a, pos_ref, vel_a, vel_ref, accel_a, accel_ref
422,0.476562,2.532103,0.719999,1.233324,0.413086,0.615990
423,0.476562,2.535927,0.719999,1.235618,0.445312,0.618743
424,0.476562,2.539736,0.719999,1.237904,0.490234,0.621485
425,0.476562,2.543530,0.719999,1.240180,0.419922,0.624217
426,0.476562,2.547310,0.719999,1.242449,0.502930,0.626939
427,0.476562,2.551076,0.719999,1.244708,0.454102,0.629651
428,0.476562,2.554827,0.719999,1.246959,0.446289,0.632352
429,0.476562,2.558565,0.719999,1.249201,0.426758,0.635042
430,0.476562,2.562287,0.719999,1.251435,0.395508,0.637722
431,0.476562,2.565995,0.719999,1.253659,0.485352,0.640392
432,0.476562,2.569688,0.719999,1.255875,0.462891,0.643051
433,0.476562,2.573367,0.719999,1.258083,0.469727,0.645700
434,0.558594,2.577031,0.779999,1.211062,0.396484,0.517276
435,0.558594,2.580680,0.779999,1.213252,0.407227,0.519904
436,0.558594,2.584315,0.779999,1.215433,0.436523,0.522521
437,0.558594,2.587936,0.779999,1.217605,0.426758,0.525128
438,0.558594,2.591541,0.779999,1.219769,0.473633,0.527724
439,0.558594,2.595132,0.779999,1.221923,0.404297,0.530309
440,0.558594,2.598708,0.779999,1.224069,0.423828,0.532884
441,0.558594,2.602270,0.779999,1.226206,0.478516,0.535448
442,0.558594,2.605816,0.779999,1.228334,0.369141,0.538002
443,0.558594,2.609348,0.779999,1.230453,0.523438,0.540545
444,0.558594,2.612865,0.779999,1.232563,0.501953,0.543077
445,0.558594,2.616368,0.779999,1.234664,0.475586,0.545599
446,0.558594,2.619855,0.779999,1.236757,0.421875,0.548110
447,0.558594,2.623328,0.779999,1.238841,0.416992,0.550610
448,0.558594,2.626786,0.779999,1.240915,0.481445,0.553100
449,0.558594,2.630229,0.779999,1.242981,0.441406,0.555579
450,0.558594,2.633657,0.779999,1.245038,0.376953,0.558047
451,0.558594,2.637070,0.779999,1.247086,0.441406,0.560504
452,0.558594,2.640468,0.779999,1.249124,0.390625,0.562951
453,0.558594,2.643851,0.779999,1.251154,0.415039,0.565387
454,0.558594,2.647219,0.779999,1.253175,0.350586,0.567812
455,0.558594,2.650572,0.779999,1.255187,0.360352,0.570226
456,0.558594,2.653910,0.779999,1.257190,0.364258,0.572629
457,0.558594,2.657233,0.779999,1.259184,0.410156,0.575022
458,0.558594,2.660541,0.779999,1.261168,0.404297,0.577404
459,0.636719,2.663834,0.829998,1.216269,0.391602,0.463526
460,0.636719,2.667112,0.829998,1.218236,0.466797,0.465886
461,0.636719,2.670375,0.829998,1.220194,0.361328,0.468235
462,0.636719,2.673622,0.829998,1.222142,0.364258,0.470573
463,0.636719,2.676855,0.829998,1.224082,0.360352,0.472900
464,0.636719,2.680072,0.829998,1.226012,0.297852,0.475217
465,0.636719,2.683274,0.829998,1.227933,0.297852,0.477522
466,0.636719,2.686460,0.829998,1.229845,0.405273,0.479816
467,0.636719,2.689632,0.829998,1.231748,0.324219,0.482100
468,0.636719,2.692788,0.829998,1.233642,0.371094,0.484373
469,0.636719,2.695930,0.829998,1.235527,0.379883,0.486634
470,0.636719,2.699055,0.829998,1.237402,0.375000,0.488885
471,0.636719,2.702166,0.829998,1.239268,0.325195,0.491124
472,0.636719,2.705261,0.829998,1.241125,0.342773,0.493353
473,0.636719,2.708341,0.829998,1.242973,0.465820,0.495570
474,0.636719,2.711405,0.829998,1.244812,0.377930,0.497777
475,0.636719,2.714454,0.829998,1.246641,0.334961,0.499972
476,0.636719,2.717488,0.829998,1.248462,0.329102,0.502156
477,0.636719,2.720506,0.829998,1.250273,0.342773,0.504330
478,0.636719,2.723509,0.829998,1.252074,0.290039,0.506492
479,0.636719,2.726497,0.829998,1.253867,0.352539,0.508643
480,0.636719,2.729469,0.829998,1.255650,0.372070,0.510782
481,0.636719,2.732425,0.829998,1.257424,0.382812,0.512911
482,0.636719,2.735366,0.829998,1.259189,0.296875,0.515029
483,0.636719,2.738292,0.829998,1.260944,0.339844,0.517135
484,0.636719,2.741202,0.829998,1.262690,0.339844,0.519230
485,0.718750,2.744096,0.869999,1.215208,0.346680,0.414251
486,0.718750,2.746975,0.869999,1.216935,0.340820,0.416323
487,0.718750,2.749839,0.869999,1.218653,0.399414,0.418385
488,0.718750,2.752687,0.869999,1.220362,0.340820,0.420436
489,0.718750,2.755518,0.869999,1.222061,0.296875,0.422475
490,0.718750,2.758335,0.869999,1.223751,0.470703,0.424502
491,0.718750,2.761136,0.869999,1.225432,0.390625,0.426519
492,0.718750,2.763921,0.869999,1.227103,0.272461,0.428524
493,0.718750,2.766690,0.869999,1.228764,0.279297,0.430518
494,0.718750,2.769444,0.869999,1.230417,0.421875,0.432501
495,0.718750,2.772183,0.869999,1.232060,0.242188,0.434473
496,0.718750,2.774905,0.869999,1.233693,0.287109,0.436433
497,0.718750,2.777612,0.869999,1.235317,0.314453,0.438382
498,0.718750,2.780303,0.869999,1.236932,0.315430,0.440319
499,0.718750,2.782978,0.869999,1.238537,0.354492,0.442246
500,0.718750,2.785637,0.869999,1.240132,0.253906,0.444160
501,0.718750,2.788281,0.869999,1.241719,0.404297,0.446064
502,0.718750,2.790909,0.869999,1.243295,0.306641,0.447956
503,0.718750,2.793521,0.869999,1.244863,0.317383,0.449836
504,0.718750,2.796117,0.869999,1.246420,0.294922,0.451706
505,0.718750,2.798697,0.869999,1.247969,0.325195,0.453564
506,0.718750,2.801262,0.869999,1.249507,0.345703,0.455410
507,0.718750,2.803811,0.869999,1.251036,0.203125,0.457245
508,0.718750,2.806344,0.869999,1.252556,0.341797,0.459069
509,0.718750,2.808860,0.869999,1.254066,0.199219,0.460881
510,0.718750,2.811361,0.869999,1.255567,0.333008,0.462681
511,0.808594,2.813846,0.919998,1.203151,0.298828,0.339784
512,0.808594,2.816315,0.919998,1.204633,0.351562,0.341562
513,0.808594,2.818768,0.919998,1.206105,0.331055,0.343328
514,0.808594,2.821205,0.919998,1.207567,0.316406,0.345082
515,0.808594,2.823626,0.919998,1.209019,0.241211,0.346826
516,0.808594,2.826031,0.919998,1.210462,0.328125,0.348557
517,0.808594,2.828420,0.919998,1.211896,0.348633,0.350277
518,0.808594,2.830793,0.919998,1.213320,0.267578,0.351986
519,0.808594,2.833150,0.919998,1.214734,0.265625,0.353683
520,0.808594,2.835491,0.919998,1.216138,0.397461,0.355368
521,0.808594,2.837816,0.919998,1.217533,0.214844,0.357042
522,0.808594,2.840124,0.919998,1.218918,0.309570,0.358704
523,0.808594,2.842417,0.919998,1.220294,0.317383,0.360355
524,0.808594,2.844693,0.919998,1.221660,0.251953,0.361994
525,0.808594,2.846954,0.919998,1.223016,0.272461,0.363622
526,0.808594,2.849198,0.919998,1.224363,0.258789,0.365237
527,0.808594,2.851426,0.919998,1.225699,0.338867,0.366842
528,0.808594,2.853638,0.919998,1.227027,0.288086,0.368434
529,0.808594,2.855834,0.919998,1.228344,0.234375,0.370015
530,0.808594,2.858013,0.919998,1.229652,0.284180,0.371584
531,0.808594,2.860177,0.919998,1.230950,0.260742,0.373142
532,0.808594,2.862324,0.919998,1.232238,0.245117,0.374688
533,0.808594,2.864455,0.919998,1.233517,0.206055,0.376222
534,0.808594,2.866570,0.919998,1.234786,0.314453,0.377745
535,0.808594,2.868668,0.919998,1.236045,0.273438,0.379256
536,0.906250,2.870750,0.959999,1.178700,0.204102,0.262441
537,0.906250,2.872816,0.959999,1.179940,0.236328,0.263929
538,0.906250,2.874866,0.959999,1.181169,0.248047,0.265404
539,0.906250,2.876899,0.959999,1.182389,0.310547,0.266868
540,0.906250,2.878916,0.959999,1.183599,0.284180,0.268320
541,0.906250,2.880916,0.959999,1.184800,0.272461,0.269761
542,0.906250,2.882901,0.959999,1.185990,0.264648,0.271190
543,0.906250,2.884869,0.959999,1.187171,0.164062,0.272607
544,0.906250,2.886820,0.959999,1.188342,0.239258,0.274012
545,0.906250,2.888756,0.959999,1.189504,0.261719,0.275405
546,0.906250,2.890675,0.959999,1.190655,0.206055,0.276787
547,0.906250,2.892577,0.959999,1.191796,0.281250,0.278157
548,0.906250,2.894463,0.959999,1.192928,0.261719,0.279515
549,0.906250,2.896333,0.959999,1.194050,0.282227,0.280861
550,0.906250,2.898186,0.959999,1.195162,0.245117,0.282195
551,0.906250,2.900023,0.959999,1.196264,0.141602,0.283518
552,0.906250,2.901844,0.959999,1.197356,0.172852,0.284829
553,0.906250,2.903647,0.959999,1.198439,0.181641,0.286127
554,0.906250,2.905435,0.959999,1.199511,0.157227,0.287414
555,0.906250,2.907206,0.959999,1.200574,0.215820,0.288690
556,0.906250,2.908960,0.959999,1.201626,0.155273,0.289953
557,0.906250,2.910698,0.959999,1.202669,0.246094,0.291204
558,0.906250,2.912420,0.959999,1.203702,0.249023,0.292444
559,0.906250,2.914125,0.959999,1.204725,0.100586,0.293671
560,0.906250,2.915814,0.959999,1.205738,0.194336,0.294887
561,0.906250,2.917486,0.959999,1.206741,0.191406,0.296091
562,1.007812,2.919141,0.999998,1.146797,0.237305,0.176159
563,1.007812,2.920780,0.999998,1.147781,0.161133,0.177339
564,1.007812,2.922402,0.999998,1.148754,0.186523,0.178507
565,1.007812,2.924008,0.999998,1.149717,0.163086,0.179663
566,1.007812,2.925597,0.999998,1.150671,0.182617,0.180808
567,1.007812,2.927170,0.999998,1.151615,0.156250,0.181940
568,1.007812,2.928726,0.999998,1.152548,0.232422,0.183060
569,1.007812,2.930266,0.999998,1.153472,0.128906,0.184169
570,1.007812,2.931788,0.999998,1.154386,0.207031,0.185265
571,1.007812,2.933295,0.999998,1.155289,0.172852,0.186349
572,1.007812,2.934784,0.999998,1.156183,0.141602,0.187422
573,1.007812,2.936257,0.999998,1.157067,0.153320,0.188482
574,1.007812,2.937713,0.999998,1.157941,0.147461,0.189531
575,1.007812,2.939153,0.999998,1.158804,0.222656,0.190567
576,1.007812,2.940576,0.999998,1.159658,0.227539,0.191592
577,1.007812,2.941982,0.999998,1.160502,0.202148,0.192605
578,1.007812,2.943372,0.999998,1.161336,0.077148,0.193605
579,1.007812,2.944745,0.999998,1.162159,0.169922,0.194594
580,1.007812,2.946101,0.999998,1.162973,0.074219,0.195570
581,1.007812,2.947441,0.999998,1.163777,0.043945,0.196535
582,1.007812,2.948764,0.999998,1.164571,0.114258,0.197487
583,1.007812,2.950070,0.999998,1.165354,0.055664,0.198428
584,1.007812,2.951359,0.999998,1.166128,0.164062,0.199356
585,1.007812,2.952632,0.999998,1.166892,0.157227,0.200272
586,1.007812,2.953887,0.999998,1.167645,0.088867,0.201176
587,1.117188,2.955127,1.029999,1.102764,0.155273,0.087318
588,1.117188,2.956349,1.029999,1.103497,0.131836,0.088198
589,1.117188,2.957555,1.029999,1.104220,0.094727,0.089066
590,1.117188,2.958744,1.029999,1.104934,0.191406,0.089922
591,1.117188,2.959916,1.029999,1.105637,0.182617,0.090766
592,1.117188,2.961071,1.029999,1.106330,0.152344,0.091598
593,1.117188,2.962210,1.029999,1.107013,0.128906,0.092417
594,1.117188,2.963331,1.029999,1.107686,0.098633,0.093225
595,1.117188,2.964437,1.029999,1.108349,0.094727,0.094021
596,1.117188,2.965525,1.029999,1.109002,0.160156,0.094804
597,1.117188,2.966596,1.029999,1.109645,0.114258,0.095576
598,1.117188,2.967651,1.029999,1.110278,0.143555,0.096335
599,1.117188,2.968688,1.029999,1.110901,0.130859,0.097082
600,1.117188,2.969709,1.029999,1.111513,0.127930,0.097817
601,1.117188,2.970713,1.029999,1.112116,0.080078,0.098540
602,1.117188,2.971701,1.029999,1.112708,0.063477,0.099251
603,1.117188,2.972671,1.029999,1.113290,0.114258,0.099950
604,1.117188,2.973624,1.029999,1.113862,0.062500,0.100636
605,1.117188,2.974561,1.029999,1.114424,0.131836,0.101310
606,1.117188,2.975481,1.029999,1.114976,0.115234,0.101973
607,1.117188,2.976384,1.029999,1.115518,0.123047,0.102623
608,1.117188,2.977270,1.029999,1.116050,0.108398,0.103261
609,1.117188,2.978139,1.029999,1.116571,0.100586,0.103887
610,1.117188,2.978991,1.029999,1.117082,0.017578,0.104500
611,1.117188,2.979826,1.029999,1.117583,0.131836,0.105102
612,1.117188,2.980645,1.029999,1.118075,0.073242,0.105691
613,1.226562,2.981447,1.059998,1.052931,0.047852,-0.008480
614,1.226562,2.982231,1.059998,1.053401,-0.033203,-0.007915
615,1.226562,2.982999,1.059998,1.053862,0.058594,-0.007363
616,1.226562,2.983750,1.059998,1.054313,0.079102,-0.006822
617,1.226562,2.984484,1.059998,1.054753,0.039062,-0.006293
618,1.226562,2.985201,1.059998,1.055183,0.080078,-0.005777
619,1.226562,2.985901,1.059998,1.055603,-0.001953,-0.005273
620,1.226562,2.986585,1.059998,1.056013,-0.011719,-0.004781
621,1.226562,2.987251,1.059998,1.056413,0.065430,-0.004301
622,1.226562,2.987900,1.059998,1.056803,-0.013672,-0.003834
623,1.226562,2.988533,1.059998,1.057182,0.054688,-0.003379
624,1.226562,2.989148,1.059998,1.057551,0.053711,-0.002935
625,1.226562,2.989747,1.059998,1.057910,0.069336,-0.002505
626,1.226562,2.990328,1.059998,1.058259,0.022461,-0.002086
627,1.226562,2.990893,1.059998,1.058598,0.019531,-0.001679
628,1.226562,2.991441,1.059998,1.058927,0.019531,-0.001285
629,1.226562,2.991971,1.059998,1.059245,-0.027344,-0.000903
630,1.226562,2.992485,1.059998,1.059554,0.075195,-0.000533
631,1.226562,2.992982,1.059998,1.059852,-0.043945,-0.000175
632,1.226562,2.993462,1.059998,1.060140,0.017578,0.000170
633,1.226562,2.993924,1.059998,1.060417,-0.086914,0.000504
634,1.226562,2.994370,1.059998,1.060685,-0.082031,0.000825
635,1.226562,2.994799,1.059998,1.060942,-0.041016,0.001133
636,1.226562,2.995211,1.059998,1.061189,0.014648,0.001430
637,1.226562,2.995606,1.059998,1.061426,-0.030273,0.001714
638,1.226562,2.995984,1.059998,1.061653,-0.017578,0.001987
639,1.328125,2.996345,1.069998,1.000932,-0.027344,-0.082879
640,1.328125,2.996689,1.069998,1.001138,0.046875,-0.082631
641,1.328125,2.997016,1.069998,1.001335,0.023438,-0.082396
642,1.328125,2.997326,1.069998,1.001521,-0.175781,-0.082173
643,1.328125,2.997619,1.069998,1.001696,-0.093750,-0.081962
644,1.328125,2.997895,1.069998,1.001862,-0.105469,-0.081763
645,1.328125,2.998154,1.069998,1.002017,0.004883,-0.081576
646,1.328125,2.998396,1.069998,1.002163,0.023438,-0.081402
647,1.328125,2.998621,1.069998,1.002298,-0.032227,-0.081240
648,1.328125,2.998829,1.069998,1.002423,0.000000,-0.081090
649,1.328125,2.999020,1.069998,1.002537,-0.068359,-0.080953
650,1.328125,2.999194,1.069998,1.002642,-0.047852,-0.080827
651,1.328125,2.999351,1.069998,1.002736,-0.042969,-0.080714
652,1.328125,2.999491,1.069998,1.002820,-0.044922,-0.080614
653,1.328125,2.999614,1.069998,1.002894,0.056641,-0.080525
654,1.328125,2.999720,1.069998,1.002957,-0.055664,-0.080449
655,1.328125,2.999809,1.069998,1.003011,0.076172,-0.080385
656,1.328125,2.999882,1.069998,1.003054,0.011719,-0.080333
657,1.328125,2.999936,1.069998,1.003087,-0.129883,-0.080293
658,1.328125,2.999974,1.069998,1.003110,-0.014648,-0.080266
659,1.328125,2.999995,1.069998,1.003122,0.039062,-0.080251
660,1.328125,3.000000,1.069998,1.003125,-0.034180,-0.080248
661,1.328125,2.999986,1.069998,1.003117,-0.041016,-0.080257
662,1.328125,2.999956,1.069998,1.003099,-0.042969,-0.080279
663,1.328125,2.999909,1.069998,1.003071,-0.143555,-0.080312
664,1.437500,2.999845,1.079998,0.937407,-0.096680,-0.171109
665,1.437500,2.999764,1.079998,0.937359,-0.041016,-0.171167
666,1.437500,2.999666,1.079998,0.937300,-0.093750,-0.171238
667,1.437500,2.999551,1.079998,0.937231,0.014648,-0.171321
668,1.437500,2.999419,1.079998,0.937151,-0.120117,-0.171416
669,1.437500,2.999270,1.079998,0.937062,-0.169922,-0.171523
670,1.437500,2.999104,1.079998,0.936962,-0.001953,-0.171643
671,1.437500,2.998921,1.079998,0.936853,-0.172852,-0.171775
672,1.437500,2.998721,1.079998,0.936732,-0.094727,-0.171919
673,1.437500,2.998504,1.079998,0.936602,-0.140625,-0.172075
674,1.437500,2.998270,1.079998,0.936462,-0.137695,-0.172244
675,1.437500,2.998019,1.079998,0.936311,-0.096680,-0.172424
676,1.437500,2.997751,1.079998,0.936150,-0.170898,-0.172617
677,1.437500,2.997466,1.079998,0.935979,-0.138672,-0.172822
678,1.437500,2.997164,1.079998,0.935798,-0.178711,-0.173040
679,1.437500,2.996845,1.079998,0.935607,-0.162109,-0.173269
680,1.437500,2.996509,1.079998,0.935405,-0.087891,-0.173511
681,1.437500,2.996155,1.079998,0.935193,-0.071289,-0.173766
682,1.437500,2.995785,1.079998,0.934971,-0.196289,-0.174032
683,1.437500,2.995399,1.079998,0.934739,-0.118164,-0.174311
684,1.437500,2.994994,1.079998,0.934497,-0.088867,-0.174602
685,1.437500,2.994574,1.079998,0.934244,-0.067383,-0.174905
686,1.437500,2.994136,1.079998,0.933981,-0.090820,-0.175220
687,1.437500,2.993681,1.079998,0.933708,-0.119141,-0.175547
688,1.437500,2.993209,1.079998,0.933425,-0.160156,-0.175887
689,1.437500,2.992720,1.079998,0.933132,-0.202148,-0.176239
690,1.546875,2.992214,1.089998,0.867204,-0.159180,-0.267354
691,1.546875,2.991691,1.089998,0.866890,-0.116211,-0.267730
692,1.546875,2.991152,1.089998,0.866566,-0.184570,-0.268119
693,1.546875,2.990595,1.089998,0.866232,-0.133789,-0.268519
694,1.546875,2.990021,1.089998,0.865888,-0.131836,-0.268932
695,1.546875,2.989431,1.089998,0.865534,-0.038086,-0.269358
696,1.546875,2.988823,1.089998,0.865169,-0.174805,-0.269795
697,1.546875,2.988199,1.089998,0.864794,-0.142578,-0.270245
698,1.546875,2.987557,1.089998,0.864410,-0.135742,-0.270707
699,1.546875,2.986899,1.089998,0.864015,-0.104492,-0.271181
700,1.546875,2.986224,1.089998,0.863609,-0.134766,-0.271667
701,1.546875,2.985532,1.089998,0.863194,-0.172852,-0.272165
702,1.546875,2.984823,1.089998,0.862769,-0.093750,-0.272675
703,1.546875,2.984097,1.089998,0.862333,-0.115234,-0.273198
704,1.546875,2.983354,1.089998,0.861887,-0.223633,-0.273733
705,1.546875,2.982594,1.089998,0.861431,-0.255859,-0.274280
706,1.546875,2.981817,1.089998,0.860965,-0.128906,-0.274840
707,1.546875,2.981023,1.089998,0.860489,-0.236328,-0.275411
708,1.546875,2.980213,1.089998,0.860003,-0.241211,-0.275995
709,1.546875,2.979385,1.089998,0.859506,-0.160156,-0.276591
710,1.546875,2.978541,1.089998,0.858999,-0.212891,-0.277199
711,1.546875,2.977679,1.089998,0.858483,-0.153320,-0.277819
712,1.546875,2.976801,1.089998,0.857956,-0.230469,-0.278451
713,1.546875,2.975906,1.089998,0.857419,-0.227539,-0.279095
714,1.546875,2.974994,1.089998,0.856872,-0.122070,-0.279752
715,1.656250,2.974066,1.089998,0.790690,-0.155273,-0.359170
716,1.656250,2.973120,1.089998,0.790122,-0.292969,-0.359851
717,1.656250,2.972157,1.089998,0.789545,-0.244141,-0.360544
718,1.656250,2.971178,1.089998,0.788957,-0.259766,-0.361250
719,1.656250,2.970182,1.089998,0.788359,-0.179688,-0.361967
720,1.656250,2.969169,1.089998,0.787751,-0.224609,-0.362696
721,1.656250,2.968139,1.089998,0.787134,-0.248047,-0.363438
722,1.656250,2.967093,1.089998,0.786506,-0.183594,-0.364191
723,1.656250,2.966029,1.089998,0.785868,-0.250000,-0.364957
724,1.656250,2.964949,1.089998,0.785219,-0.165039,-0.365735
725,1.656250,2.963852,1.089998,0.784561,-0.242188,-0.366524
726,1.656250,2.962738,1.089998,0.783893,-0.238281,-0.367327
727,1.656250,2.961607,1.089998,0.783214,-0.204102,-0.368141
728,1.656250,2.960460,1.089998,0.782526,-0.183594,-0.368967
729,1.656250,2.959296,1.089998,0.781827,-0.228516,-0.369805
730,1.656250,2.958114,1.089998,0.781119,-0.287109,-0.370655
731,1.656250,2.956917,1.089998,0.780400,-0.288086,-0.371518
732,1.656250,2.955702,1.089998,0.779671,-0.306641,-0.372392
733,1.656250,2.954471,1.089998,0.778932,-0.239258,-0.373279
734,1.656250,2.953223,1.089998,0.778184,-0.200195,-0.374177
735,1.656250,2.951958,1.089998,0.777425,-0.296875,-0.375088
736,1.656250,2.950676,1.089998,0.776656,-0.278320,-0.376011
737,1.656250,2.949378,1.089998,0.775877,-0.236328,-0.376946
738,1.656250,2.948063,1.089998,0.775088,-0.167969,-0.377893
739,1.656250,2.946731,1.089998,0.774289,-0.179688,-0.378851
740,1.656250,2.945383,1.089998,0.773480,-0.283203,-0.379822
741,1.769531,2.944018,1.079998,0.704692,-0.292969,-0.450367
742,1.769531,2.942636,1.079998,0.703863,-0.291992,-0.451362
743,1.769531,2.941237,1.079998,0.703024,-0.264648,-0.452369
744,1.769531,2.939822,1.079998,0.702175,-0.312500,-0.453388
745,1.769531,2.938390,1.079998,0.701316,-0.307617,-0.454419
746,1.769531,2.936942,1.079998,0.700447,-0.296875,-0.455462
747,1.769531,2.935477,1.079998,0.699567,-0.281250,-0.456517
748,1.769531,2.933995,1.079998,0.698678,-0.247070,-0.457584
749,1.769531,2.932497,1.079998,0.697779,-0.220703,-0.458663
750,1.769531,2.930982,1.079998,0.696870,-0.305664,-0.459753
751,1.769531,2.929450,1.079998,0.695951,-0.382812,-0.460856
752,1.769531,2.927902,1.079998,0.695022,-0.360352,-0.461971
753,1.769531,2.926337,1.079998,0.694083,-0.272461,-0.463098
754,1.769531,2.924756,1.079998,0.693135,-0.277344,-0.464236
755,1.769531,2.923157,1.079998,0.692176,-0.318359,-0.465387
756,1.769531,2.921543,1.079998,0.691207,-0.335938,-0.466549
757,1.769531,2.919912,1.079998,0.690228,-0.330078,-0.467724
758,1.769531,2.918264,1.079998,0.689240,-0.345703,-0.468910
759,1.769531,2.916600,1.079998,0.688241,-0.252930,-0.470108
760,1.769531,2.914919,1.079998,0.687233,-0.336914,-0.471318
761,1.769531,2.913222,1.079998,0.686214,-0.354492,-0.472541
762,1.769531,2.911508,1.079998,0.685186,-0.398438,-0.473774
763,1.769531,2.909777,1.079998,0.684148,-0.371094,-0.475020
764,1.769531,2.908031,1.079998,0.683100,-0.398438,-0.476278
765,1.769531,2.906268,1.079998,0.682042,-0.223633,-0.477547
766,1.769531,2.904488,1.079998,0.680974,-0.277344,-0.478829
767,1.878906,2.902691,1.059998,0.614271,-0.311523,-0.534872
768,1.878906,2.900879,1.059998,0.613183,-0.380859,-0.536177
769,1.878906,2.899050,1.059998,0.612086,-0.409180,-0.537494
770,1.878906,2.897204,1.059998,0.610979,-0.369141,-0.538823
771,1.878906,2.895342,1.059998,0.609861,-0.377930,-0.540163
772,1.878906,2.893464,1.059998,0.608734,-0.454102,-0.541516
